what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560146723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560156948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560159564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560170533
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560172396
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560172596
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560173191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560173673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560173980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560174353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560180133
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560182801
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560183005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560183331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560183874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560191180
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355560194523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560194826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560195072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560197551
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560199140
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560199329
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560199646
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560199838
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560200102
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560200681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560201123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560201379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560205101
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560207973
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560208189
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355560208344
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560208556
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560208834
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560209439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560209910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560210149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560213148
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355560215458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560215714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560216800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560219612
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355560221320
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355560221455
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560221975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560222310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560222515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560227799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560231158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1355560231223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1355560231782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560232549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355560233134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560233401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560238900
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560241087
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560241394
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560241642
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560242193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560242604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560242874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560249631
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560251164
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1355560251471
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560251888
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355560252369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560253006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560253254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560259056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560263530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560263800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560267618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560269182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560269707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560272756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560274440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560274698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560280150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560281589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560281868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560285275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355560286934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560287183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560312621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560315364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560390998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560391860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560436021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560437550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560447005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560448040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560455124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355560455616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561105329
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1355561108217
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355561109290
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355561111069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561115958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561166493
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line.to.end",1355561166937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1355561169257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561175271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561272928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561273306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561275875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561276395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561280013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561283646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561336749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355561337566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355572850329
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355572853472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355572880330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355581619299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355581622211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582423775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582424537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582427702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582428532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582447090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582447425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582457854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582458507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582473087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582473684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582497452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582497717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582590066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582590220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582615519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582616542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582623184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582623642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582646405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582646866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582683909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582684792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582723273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582724126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582730275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582731287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582760653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582761404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582797521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582798042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582800389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582800591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582812193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355582812764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355583356235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355583356718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355583707359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355583708110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355584195241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355584195437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355584916566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355584917477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355584973148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355584973478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355584989560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355584990233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609029153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609029276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609032466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609033446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609037396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355609037436
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355609037445
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1355609054141
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355609060448
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355609060448
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355609063789
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355609063789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609065881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609072450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609187846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609188534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609261932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609263357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609264851
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355609265021
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1355609265735
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1355609266169
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1355609266176
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1355609266181
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1355609266187
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1355609266206
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1355609266211
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1355609266220
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1355609266239
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1355609266245
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1355609266253
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1355609266266
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1355609266272
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1355609266283
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1355609266294
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1355609266300
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1355609266306
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1355609266315
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1355609266322
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1355609266328
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1355609266334
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1355609266340
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1355609266369
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1355609266382
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1355609266403
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1355609266403
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1355609266428
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1355609266463
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1355609266481
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1355609266489
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1355609266511
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1355609266524
